Time (UTC),mean_global_radiation,mean_wind_speed,precipitation_mm,temperature_2m_C
2023-08-10 10:45:00+00:00,905,1.2,0,19.5
2023-08-10 11:00:00+00:00,897.5,1.25,0,19.4
2023-08-10 11:15:00+00:00,973,1.1,0,19.8
2023-08-10 11:30:00+00:00,881,1,0,20.5
2023-08-10 11:45:00+00:00,891,1.7,0,20.5
2023-08-10 12:00:00+00:00,880.5,1.05,0,20.9
2023-08-10 12:15:00+00:00,869,1.4,0,21.4
2023-08-10 12:30:00+00:00,854.5,1.35,0,21.45
2023-08-10 12:45:00+00:00,703,1.2,0,21.6
2023-08-10 13:00:00+00:00,796,1.05,0,22.15
2023-08-10 13:15:00+00:00,892,1.6,0,22.5
2023-08-10 13:30:00+00:00,780,1.05,0,23
2023-08-10 13:45:00+00:00,733,1.5,0,23.1
2023-08-10 14:00:00+00:00,690.5,1.05,0,23.25
2023-08-10 14:15:00+00:00,655,1.4,0,23.5
2023-08-10 14:30:00+00:00,630.5,1.95,0,23.4
2023-08-10 14:45:00+00:00,582,1.8,0,23.4
2023-08-10 15:00:00+00:00,535,2.7,0,23.3
2023-08-10 15:15:00+00:00,342,2.4,0,23.1
2023-08-10 15:30:00+00:00,293,1.6,0,23.05
2023-08-10 15:45:00+00:00,240,1.2,0,23
2023-08-10 16:00:00+00:00,170.5,1.6,0,22.95
2023-08-10 16:15:00+00:00,134,2.2,0,22.5
2023-08-10 16:30:00+00:00,99,2.05,0,22.2
2023-08-10 16:45:00+00:00,64,2.4,0,21.9
2023-08-10 17:00:00+00:00,49.5,2.3,0,21.7
2023-08-10 17:15:00+00:00,33,2.2,0,21.6
2023-08-10 17:30:00+00:00,23.5,2,0,21.15
2023-08-10 17:45:00+00:00,19,1.1,0,20.2
2023-08-10 18:00:00+00:00,10.5,0.75,0,20.2
2023-08-10 18:15:00+00:00,4,0.8,0,20.1
2023-08-10 18:30:00+00:00,2.5,0.85,0,20
2023-08-10 18:45:00+00:00,2,2.2,0,19.8
2023-08-10 19:00:00+00:00,2,3,0,19.75
2023-08-10 19:15:00+00:00,2,2.3,0,19.6
2023-08-10 19:30:00+00:00,1.5,2.05,0,19.5
2023-08-10 19:45:00+00:00,0,1.9,0,19.4
2023-08-10 20:00:00+00:00,0,1.7,0,19.05
2023-08-10 20:15:00+00:00,0,1.5,0,19
2023-08-10 20:30:00+00:00,0,1.4,0,17.95
2023-08-10 20:45:00+00:00,0,1.5,0,18
2023-08-10 21:00:00+00:00,0,1.1,0,17.85
2023-08-10 21:15:00+00:00,0,1,0,17.7
2023-08-10 21:30:00+00:00,0,0.8,0,17.95
2023-08-10 21:45:00+00:00,0,0.4,0,17.9
2023-08-10 22:00:00+00:00,0,0.55,0,17.8
2023-08-10 22:15:00+00:00,0,0.6,0,17.7
2023-08-10 22:30:00+00:00,0,1.15,0,17.85
2023-08-10 22:45:00+00:00,0,1,0,17.8
2023-08-10 23:00:00+00:00,0,1.05,0,17.55
2023-08-10 23:15:00+00:00,0,1.2,0,17.4
2023-08-10 23:30:00+00:00,0,1.35,0,17.6
2023-08-10 23:45:00+00:00,0,1,0,17.6
2023-08-11 00:00:00+00:00,0,1.1,0,17.6
2023-08-11 00:15:00+00:00,0,1.3,0,17.5
2023-08-11 00:30:00+00:00,0,0.9,0,17.35
2023-08-11 00:45:00+00:00,0,1.2,0,17.3
2023-08-11 01:00:00+00:00,0,1.2,0,17.15
2023-08-11 01:15:00+00:00,0,1.3,0,17.1
2023-08-11 01:30:00+00:00,0,1,0,17
2023-08-11 01:45:00+00:00,0,0.8,0,16.9
2023-08-11 02:00:00+00:00,0,1,0,16.7
2023-08-11 02:15:00+00:00,0,1,0,16.5
2023-08-11 02:30:00+00:00,0,1.2,0,16.3
2023-08-11 02:45:00+00:00,1,1.1,0,15.8
2023-08-11 03:00:00+00:00,1,0.8,0,15.25
2023-08-11 03:15:00+00:00,1,0.4,0,15.1
2023-08-11 03:30:00+00:00,1.5,0.45,0,14.75
2023-08-11 03:45:00+00:00,3,0.6,0,14.7
2023-08-11 04:00:00+00:00,6.5,1,0,14.7
2023-08-11 04:15:00+00:00,12,1.1,0,14.7
2023-08-11 04:30:00+00:00,18,0.85,0,14.75
2023-08-11 04:45:00+00:00,26,0.7,0,15
2023-08-11 05:00:00+00:00,61,1.05,0,15.25
2023-08-11 05:15:00+00:00,121,0.8,0,15.7
2023-08-11 05:30:00+00:00,112,0.9,0,15.85
2023-08-11 05:45:00+00:00,205,0.7,0,16.5
2023-08-11 06:00:00+00:00,230.5,0.85,0,16.85
2023-08-11 06:15:00+00:00,347,1.2,0,17.2
2023-08-11 06:30:00+00:00,442,1.1,0,18.2
2023-08-11 06:45:00+00:00,543,0.6,0,18.3
2023-08-11 07:00:00+00:00,564,0.9,0,19.1
2023-08-11 07:15:00+00:00,578,0.8,0,19.4
2023-08-11 07:30:00+00:00,508.5,1.15,0,18.95
2023-08-11 07:45:00+00:00,639,1.7,0,19.2
2023-08-11 08:00:00+00:00,658,1.2,0,19.5
2023-08-11 08:15:00+00:00,725,1.1,0,20.5
2023-08-11 08:30:00+00:00,743,1.3,0,20.1
2023-08-11 08:45:00+00:00,779,1.5,0,20.7
2023-08-11 09:00:00+00:00,800,1.3,0,21.15
2023-08-11 09:15:00+00:00,816,1.6,0,21.5
2023-08-11 09:30:00+00:00,830,1.2,0,21.8
2023-08-11 09:45:00+00:00,837,1.2,0,21.8
2023-08-11 10:00:00+00:00,856.5,1.45,0,22.1
2023-08-11 10:15:00+00:00,871,1.3,0,22.5
2023-08-11 10:30:00+00:00,879.5,1.45,0,22.7
2023-08-11 10:45:00+00:00,888,1.9,0,23.1
2023-08-11 11:00:00+00:00,889.5,1.7,0,23.35
2023-08-11 11:15:00+00:00,887,1.5,0,23.5
2023-08-11 11:30:00+00:00,883,1.55,0,23.85
2023-08-11 11:45:00+00:00,875,1.8,0,23.8
2023-08-11 12:00:00+00:00,865,2.85,0,24.1
2023-08-11 12:15:00+00:00,852,3.1,0,24.5
2023-08-11 12:30:00+00:00,833.5,2.4,0,24.5
2023-08-11 12:45:00+00:00,813,1.9,0,24.6
2023-08-11 13:00:00+00:00,791,2.15,0,24.8
2023-08-11 13:15:00+00:00,766,1.6,0,25
2023-08-11 13:30:00+00:00,737,1.9,0,25.45
2023-08-11 13:45:00+00:00,706,2.3,0,25.5
2023-08-11 14:00:00+00:00,672,1.9,0,25.6
2023-08-11 14:15:00+00:00,636,1.6,0,25.7
2023-08-11 14:30:00+00:00,598.5,1.55,0,25.9
2023-08-11 14:45:00+00:00,559,1.8,0,25.9
2023-08-11 15:00:00+00:00,518,2.05,0,26.2
2023-08-11 15:15:00+00:00,475,1.8,0,26
2023-08-11 15:30:00+00:00,432.5,2.1,0,25.95
2023-08-11 15:45:00+00:00,389,2.7,0,25.9
2023-08-11 16:00:00+00:00,343.5,2.6,0,25.85
2023-08-11 16:15:00+00:00,299,2.5,0,25.8
2023-08-11 16:30:00+00:00,253,2.55,0,25.05
2023-08-11 16:45:00+00:00,209,2.5,0,25.2
2023-08-11 17:00:00+00:00,165.5,1.75,0,25.3
2023-08-11 17:15:00+00:00,124,1.8,0,25.1
2023-08-11 17:30:00+00:00,85.5,2.3,0,24.6
2023-08-11 17:45:00+00:00,51,2.6,0,24.1
2023-08-11 18:00:00+00:00,18.5,2.15,0,23.35
2023-08-11 18:15:00+00:00,6,2.3,0,22.8
2023-08-11 18:30:00+00:00,2,3,0,22.45
2023-08-11 18:45:00+00:00,1,3.2,0,22.1
2023-08-11 19:00:00+00:00,1,3,0,21.6
2023-08-11 19:15:00+00:00,1,2.4,0,21.3
2023-08-11 19:30:00+00:00,1,1.65,0,20.95
2023-08-11 19:45:00+00:00,0,1.2,0,20.6
2023-08-11 20:00:00+00:00,0,0.6,0,20.1
2023-08-11 20:15:00+00:00,0,0.6,0,19.8
2023-08-11 20:30:00+00:00,0,0.75,0,19.05
2023-08-11 20:45:00+00:00,0,1.5,0,19
2023-08-11 21:00:00+00:00,0,1.9,0,18.8
2023-08-11 21:15:00+00:00,0,1.1,0,18.3
2023-08-11 21:30:00+00:00,0,0.7,0,17.9
2023-08-11 21:45:00+00:00,0,1.1,0,17.4
2023-08-11 22:00:00+00:00,0,0.7,0,17
2023-08-11 22:15:00+00:00,0,1.4,0,16.9
2023-08-11 22:30:00+00:00,0,0.5,0,16.6
2023-08-11 22:45:00+00:00,0,0.5,0,16.3
2023-08-11 23:00:00+00:00,0,0.45,0,16.05
2023-08-11 23:15:00+00:00,0,0.8,0,15.9
2023-08-11 23:30:00+00:00,0,0.8,0,15.65
2023-08-11 23:45:00+00:00,0,1.1,0,15.6
2023-08-12 00:00:00+00:00,0,1.25,0,15.3
2023-08-12 00:15:00+00:00,0,0.8,0,15.1
2023-08-12 00:30:00+00:00,0,0.85,0,15.05
2023-08-12 00:45:00+00:00,0,0.4,0,15
2023-08-12 01:00:00+00:00,0,0.55,0,14.8
2023-08-12 01:15:00+00:00,0,1.4,0,14.7
2023-08-12 01:30:00+00:00,0,1.1,0,14.55
2023-08-12 01:45:00+00:00,0,1.2,0,14.5
2023-08-12 02:00:00+00:00,0,1.35,0,14.4
2023-08-12 02:15:00+00:00,0,1.4,0,14.3
2023-08-12 02:30:00+00:00,0,0.7,0,14.2
2023-08-12 02:45:00+00:00,1,0.8,0,14
2023-08-12 03:00:00+00:00,1,1.25,0,13.9
2023-08-12 03:15:00+00:00,1,1.6,0,13.8
2023-08-12 03:30:00+00:00,1,0.75,0,13.65
2023-08-12 03:45:00+00:00,2,0.3,0,13.6
2023-08-12 04:00:00+00:00,7,0.5,0,13.4
2023-08-12 04:15:00+00:00,14,0.4,0,13.3
2023-08-12 04:30:00+00:00,42,0.75,0,13.65
2023-08-12 04:45:00+00:00,79,0.4,0,14
2023-08-12 05:00:00+00:00,118.5,0.55,0,14.5
2023-08-12 05:15:00+00:00,159,0.5,0,15.1
2023-08-12 05:30:00+00:00,203.5,0.65,0,15.9
2023-08-12 05:45:00+00:00,250,0.8,0,16.6
2023-08-12 06:00:00+00:00,295.5,0.85,0,16.75
2023-08-12 06:15:00+00:00,341,1.1,0,17
2023-08-12 06:30:00+00:00,386,0.75,0,17.45
2023-08-12 06:45:00+00:00,430,1,0,18.4
2023-08-12 07:00:00+00:00,475,0.95,0,18.05
2023-08-12 07:15:00+00:00,515,1.4,0,18.8
2023-08-12 07:30:00+00:00,553,1.2,0,19.6
2023-08-12 07:45:00+00:00,593,1.2,0,20.2
2023-08-12 08:00:00+00:00,632,1.05,0,20.45
2023-08-12 08:15:00+00:00,667,0.9,0,20.9
2023-08-12 08:30:00+00:00,701.5,1.6,0,21.15
2023-08-12 08:45:00+00:00,732,1.3,0,21.6
2023-08-12 09:00:00+00:00,760,1.3,0,22.2
2023-08-12 09:15:00+00:00,785,1.4,0,22.2
2023-08-12 09:30:00+00:00,807,1.4,0,22.8
2023-08-12 09:45:00+00:00,827,1,0,23.2
2023-08-12 10:00:00+00:00,844,1.65,0,23.25
2023-08-12 10:15:00+00:00,859,1.5,0,23.2
2023-08-12 10:30:00+00:00,868,1.6,0,23.9
2023-08-12 10:45:00+00:00,875,2.3,0,23.8
2023-08-12 11:00:00+00:00,878,1.85,0,24.65
2023-08-12 11:15:00+00:00,879,1.2,0,24.8
2023-08-12 11:30:00+00:00,875,1.25,0,25.35
2023-08-12 11:45:00+00:00,870,1.1,0,25.6
2023-08-12 12:00:00+00:00,863.5,2.45,0,25.45
2023-08-12 12:15:00+00:00,848,3.1,0,25.8
2023-08-12 12:30:00+00:00,832,2.75,0,26.05
2023-08-12 12:45:00+00:00,815,2.9,0,26.2
2023-08-12 13:00:00+00:00,789,2.75,0,26.55
2023-08-12 13:15:00+00:00,762,2.7,0,26.8
2023-08-12 13:30:00+00:00,731,2.85,0,26.75
2023-08-12 13:45:00+00:00,701,2.9,0,27.1
2023-08-12 14:00:00+00:00,669.5,2.1,0,27.35
2023-08-12 14:15:00+00:00,635,2.3,0,27.5
2023-08-12 14:30:00+00:00,594,2.85,0,27.55
2023-08-12 14:45:00+00:00,554,3.5,0,27.6
2023-08-12 15:00:00+00:00,511,2.95,0,27.8
2023-08-12 15:15:00+00:00,469,3.1,0,27.6
2023-08-12 15:30:00+00:00,422.5,2.6,0,27.9
2023-08-12 15:45:00+00:00,374,3.2,0,27.8
2023-08-12 16:00:00+00:00,330.5,2.95,0,27.9
2023-08-12 16:15:00+00:00,285,2.9,0,27.9
2023-08-12 16:30:00+00:00,225.5,2.65,0,27.45
2023-08-12 16:45:00+00:00,96,2.3,0,26.3
2023-08-12 17:00:00+00:00,150,2,0,26.9
2023-08-12 17:15:00+00:00,113,1.4,0,26.7
2023-08-12 17:30:00+00:00,74.5,1.35,0,26.2
2023-08-12 17:45:00+00:00,42,1.1,0,25.9
2023-08-12 18:00:00+00:00,14,1.8,0,25.2
2023-08-12 18:15:00+00:00,5,1.5,0,24.8
2023-08-12 18:30:00+00:00,2,1.5,0,24.15
2023-08-12 18:45:00+00:00,1,1,0,23.7
2023-08-12 19:00:00+00:00,1,1.6,0,23.25
2023-08-12 19:15:00+00:00,1,1.3,0,22.8
2023-08-12 19:30:00+00:00,0.5,1.3,0,22.4
2023-08-12 19:45:00+00:00,0,1.4,0,22.2
2023-08-12 20:00:00+00:00,0,1.55,0,21.7
2023-08-12 20:15:00+00:00,0,1.7,0,21.7
2023-08-12 20:30:00+00:00,0,1,0,21.35
2023-08-12 20:45:00+00:00,0,1,0,20.6
2023-08-12 21:00:00+00:00,0,1.05,0,20.1
2023-08-12 21:15:00+00:00,0,0.5,0,19.8
2023-08-12 21:30:00+00:00,0,0.9,0,19.55
2023-08-12 21:45:00+00:00,0,0.3,0,19.5
2023-08-12 22:00:00+00:00,0,1.15,0,19.15
2023-08-12 22:15:00+00:00,0,0.8,0,19
2023-08-12 22:30:00+00:00,0,1.05,0,18.7
2023-08-12 22:45:00+00:00,0,0.7,0,18.4
2023-08-12 23:00:00+00:00,0,1.1,0,18.5
2023-08-12 23:15:00+00:00,0,0.8,0,18.3
2023-08-12 23:30:00+00:00,0,0.9,0,18.05
2023-08-12 23:45:00+00:00,0,0.5,0,18
2023-08-13 00:00:00+00:00,0,0.9,0,17.9
2023-08-13 00:15:00+00:00,0,1.4,0,17.7
2023-08-13 00:30:00+00:00,0,1.55,0,17.75
2023-08-13 00:45:00+00:00,0,1.3,0,17.5
2023-08-13 01:00:00+00:00,0,0.6,0,17.6
2023-08-13 01:15:00+00:00,0,0.6,0,17.5
2023-08-13 01:30:00+00:00,0,0.6,0,17.15
2023-08-13 01:45:00+00:00,0,1.5,0,17
2023-08-13 02:00:00+00:00,0,1.15,0,16.85
2023-08-13 02:15:00+00:00,0,1.5,0,16.9
2023-08-13 02:30:00+00:00,0,1.75,0,16.9
2023-08-13 02:45:00+00:00,1,1.2,0,16.7
2023-08-13 03:00:00+00:00,1,0.5,0,16.55
2023-08-13 03:15:00+00:00,1,0.8,0,16.4
2023-08-13 03:30:00+00:00,1.5,1.15,0,16.3
2023-08-13 03:45:00+00:00,3,0.9,0,16.1
2023-08-13 04:00:00+00:00,7.5,1.45,0,16.05
2023-08-13 04:15:00+00:00,16,1.6,0,15.9
2023-08-13 04:30:00+00:00,40.5,1.25,0,16.15
2023-08-13 04:45:00+00:00,74,1.7,0,16.6
2023-08-13 05:00:00+00:00,116,1.05,0,16.9
2023-08-13 05:15:00+00:00,161,0.7,0,17.4
2023-08-13 05:30:00+00:00,214,0.75,0,18.05
2023-08-13 05:45:00+00:00,256,1.3,0,18.8
2023-08-13 06:00:00+00:00,281,1.55,0,18.95
2023-08-13 06:15:00+00:00,319,1.6,0,19.4
2023-08-13 06:30:00+00:00,392.5,1.25,0,20.25
2023-08-13 06:45:00+00:00,422,1.1,0,20.5
2023-08-13 07:00:00+00:00,387,0.8,0,21.95
2023-08-13 07:15:00+00:00,443,1.2,0,22.2
2023-08-13 07:30:00+00:00,564,0.9,0,22.5
2023-08-13 07:45:00+00:00,588,1,0,23.4
2023-08-13 08:00:00+00:00,614.5,1.3,0,23.6
2023-08-13 08:15:00+00:00,647,1.4,0,23.9
2023-08-13 08:30:00+00:00,679,1.65,0,24.15
2023-08-13 08:45:00+00:00,708,1.1,0,24.4
2023-08-13 09:00:00+00:00,737,1.45,0,24.75
2023-08-13 09:15:00+00:00,763,1.9,0,25.3
2023-08-13 09:30:00+00:00,785.5,1.85,0,25.75
2023-08-13 09:45:00+00:00,804,1.5,0,25.7
2023-08-13 10:00:00+00:00,820.5,0.95,0,26.3
2023-08-13 10:15:00+00:00,838,1.5,0,26.6
2023-08-13 10:30:00+00:00,846.5,1,0,26.9
2023-08-13 10:45:00+00:00,855,1.6,0,27.2
2023-08-13 11:00:00+00:00,860,1.7,0,27.6
2023-08-13 11:15:00+00:00,866,2.2,0,27.9
2023-08-13 11:30:00+00:00,891,1.9,0,28.3
2023-08-13 11:45:00+00:00,934,2.5,0,28.5
2023-08-13 12:00:00+00:00,682,1.9,0,28.45
2023-08-13 12:15:00+00:00,374,2.1,0,28.1
2023-08-13 12:30:00+00:00,654.5,2.5,0,28.7
2023-08-13 12:45:00+00:00,827,2.6,0,29.1
2023-08-13 13:00:00+00:00,853.5,2.85,0,29.35
2023-08-13 13:15:00+00:00,847,2.6,0,29.2
2023-08-13 13:30:00+00:00,678.5,2.95,0,29.5
2023-08-13 13:45:00+00:00,707,2.2,0,29.7
2023-08-13 14:00:00+00:00,639.5,2.4,0,29.8
2023-08-13 14:15:00+00:00,632,2,0,30.1
2023-08-13 14:30:00+00:00,596.5,1.9,0,30.05
2023-08-13 14:45:00+00:00,462,1.7,0,30
2023-08-13 15:00:00+00:00,208,2,0,29.25
2023-08-13 15:15:00+00:00,179,1.9,0,29.4
2023-08-13 15:30:00+00:00,435,1.65,0,29.85
2023-08-13 15:45:00+00:00,262,3.3,0,29.1
2023-08-13 16:00:00+00:00,270.5,2.95,0,29.5
2023-08-13 16:15:00+00:00,193,2.8,0,29.4
2023-08-13 16:30:00+00:00,211,2.15,0,29.1
2023-08-13 16:45:00+00:00,180,1.7,0,28.7
2023-08-13 17:00:00+00:00,143.5,2.1,0,28.45
2023-08-13 17:15:00+00:00,99,2.2,0,28.1
2023-08-13 17:30:00+00:00,31.5,2.35,0,27.65
2023-08-13 17:45:00+00:00,24,2.5,0,27.2
2023-08-13 18:00:00+00:00,10.5,2.7,0,26.85
2023-08-13 18:15:00+00:00,4,2.6,0,26.3
2023-08-13 18:30:00+00:00,1.5,2.55,0,23.3
2023-08-13 18:45:00+00:00,1,1.9,0,23.1
2023-08-13 19:00:00+00:00,2,1.9,0,22.85
2023-08-13 19:15:00+00:00,2,1.5,0,22.7
2023-08-13 19:30:00+00:00,1,1.15,0,23.05
2023-08-13 19:45:00+00:00,0,0.9,0,23.2
2023-08-13 20:00:00+00:00,0,0.8,0,23.35
2023-08-13 20:15:00+00:00,0,0.8,0,22.8
2023-08-13 20:30:00+00:00,0,1.1,0,22.9
2023-08-13 20:45:00+00:00,0,2.3,0,23
2023-08-13 21:00:00+00:00,0,1.85,0,22.1
2023-08-13 21:15:00+00:00,0,0.5,0,22.3
2023-08-13 21:30:00+00:00,0,0.65,0,21.85
2023-08-13 21:45:00+00:00,0,0.9,0,21.4
2023-08-13 22:00:00+00:00,0,0.9,0,21.1
2023-08-13 22:15:00+00:00,0,1.5,0,21
2023-08-13 22:30:00+00:00,0,0.5,0,20.95
2023-08-13 22:45:00+00:00,0,0.5,0,20.5
2023-08-13 23:00:00+00:00,0,0.85,0,20.35
2023-08-13 23:15:00+00:00,0,1,0,20.2
2023-08-13 23:30:00+00:00,0,0.85,0,20.05
2023-08-13 23:45:00+00:00,0,0.7,0,19.9
2023-08-14 00:00:00+00:00,0,0.6,0,19.7
2023-08-14 00:15:00+00:00,0,0.5,0,19.5
2023-08-14 00:30:00+00:00,0,0.7,0,19.35
2023-08-14 00:45:00+00:00,0,0.6,0,19.2
2023-08-14 01:00:00+00:00,0,0.65,0,19
2023-08-14 01:15:00+00:00,0,0.4,0,19
2023-08-14 01:30:00+00:00,0,0.8,0,18.7
2023-08-14 01:45:00+00:00,0,1.1,0,18.7
2023-08-14 02:00:00+00:00,0,0.45,0,18.55
2023-08-14 02:15:00+00:00,0,0.8,0,18.6
2023-08-14 02:30:00+00:00,0,0.85,0,18.35
2023-08-14 02:45:00+00:00,1,0.6,0,18.1
2023-08-14 03:00:00+00:00,1,0.65,0,18.1
2023-08-14 03:15:00+00:00,1,0.8,0,17.9
2023-08-14 03:30:00+00:00,1.5,0.7,0,17.85
2023-08-14 03:45:00+00:00,2,0.7,0,17.8
2023-08-14 04:00:00+00:00,7,0.6,0,17.7
2023-08-14 04:15:00+00:00,15,0.4,0,17.7
2023-08-14 04:30:00+00:00,37,0.6,0,17.85
2023-08-14 04:45:00+00:00,66,1.1,0,18
2023-08-14 05:00:00+00:00,107,0.6,0,18.35
2023-08-14 05:15:00+00:00,130,0.5,0,19
2023-08-14 05:30:00+00:00,198,0.95,0,19.35
2023-08-14 05:45:00+00:00,223,1.3,0,19.6
2023-08-14 06:00:00+00:00,281.5,1,0,20.05
2023-08-14 06:15:00+00:00,291,1.5,0,20.6
2023-08-14 06:30:00+00:00,334.5,1.15,0,20.7
2023-08-14 06:45:00+00:00,379,0.9,0,21.7
2023-08-14 07:00:00+00:00,429.5,1.1,0,22.25
2023-08-14 07:15:00+00:00,486,1.4,0,22.2
2023-08-14 07:30:00+00:00,524,1.2,0,22.9
2023-08-14 07:45:00+00:00,566,1.5,0,23.1
2023-08-14 08:00:00+00:00,605.5,1.65,0,23.6
2023-08-14 08:15:00+00:00,644,1.9,0,23.9
2023-08-14 08:30:00+00:00,676,1.85,0,24.15
2023-08-14 08:45:00+00:00,705,2.1,0,24.6
2023-08-14 09:00:00+00:00,734.5,2.5,0,24.85
2023-08-14 09:15:00+00:00,762,2.5,0,25.1
2023-08-14 09:30:00+00:00,783,2.25,0,25.3
2023-08-14 09:45:00+00:00,805,2.3,0,25.7
2023-08-14 10:00:00+00:00,821,2.5,0,25.85
2023-08-14 10:15:00+00:00,835,2.5,0,26.3
2023-08-14 10:30:00+00:00,847.5,2.3,0,26.55
2023-08-14 10:45:00+00:00,855,1.8,0,26.9
2023-08-14 11:00:00+00:00,858.5,1.95,0,27
2023-08-14 11:15:00+00:00,854,1.8,0,27
2023-08-14 11:30:00+00:00,854,2,0,27.25
2023-08-14 11:45:00+00:00,850,2.1,0,27.6
2023-08-14 12:00:00+00:00,837.5,2.8,0,27.65
2023-08-14 12:15:00+00:00,819,2.9,0,27.7
2023-08-14 12:30:00+00:00,805,3.3,0,28
2023-08-14 12:45:00+00:00,788,2.8,0,28.1
2023-08-14 13:00:00+00:00,762,2.5,0,28.6
2023-08-14 13:15:00+00:00,735,2.8,0,28.8
2023-08-14 13:30:00+00:00,708,2.6,0,28.7
2023-08-14 13:45:00+00:00,681,2.5,0,28.9
2023-08-14 14:00:00+00:00,650,3.35,0,29.1
2023-08-14 14:15:00+00:00,617,4.2,0,29.2
2023-08-14 14:30:00+00:00,579,4.1,0,29.25
2023-08-14 14:45:00+00:00,541,3.3,0,29.1
2023-08-14 15:00:00+00:00,499.5,3.9,0,29.15
2023-08-14 15:15:00+00:00,459,3.1,0,29
2023-08-14 15:30:00+00:00,414.5,3.25,0,29.35
2023-08-14 15:45:00+00:00,371,3.5,0,29
2023-08-14 16:00:00+00:00,327.5,3.45,0,28.95
2023-08-14 16:15:00+00:00,283,2.7,0,28.5
2023-08-14 16:30:00+00:00,238,3,0,28.15
2023-08-14 16:45:00+00:00,194,2.4,0,28.2
2023-08-14 17:00:00+00:00,150.5,2.75,0,27.75
2023-08-14 17:15:00+00:00,107,2.6,0,27.3
2023-08-14 17:30:00+00:00,70,2.75,0,26.95
2023-08-14 17:45:00+00:00,34,2.8,0,26.4
2023-08-14 18:00:00+00:00,10,2.45,0,25.9
2023-08-14 18:15:00+00:00,4,1.8,0,24.2
2023-08-14 18:30:00+00:00,1.5,1.45,0,24.2
2023-08-14 18:45:00+00:00,1,1.4,0,23.5
2023-08-14 19:00:00+00:00,1,0.85,0,22.95
2023-08-14 19:15:00+00:00,1,1.6,0,22.8
2023-08-14 19:30:00+00:00,0.5,1.05,0,22
2023-08-14 19:45:00+00:00,0,0.6,0,21.7
2023-08-14 20:00:00+00:00,0,0.6,0,21.9
2023-08-14 20:15:00+00:00,0,1.7,0,22.3
2023-08-14 20:30:00+00:00,0,1.4,0,21.7
2023-08-14 20:45:00+00:00,0,0.6,0,20.6
2023-08-14 21:00:00+00:00,0,0.95,0,20.6
2023-08-14 21:15:00+00:00,0,0.8,0,19.9
2023-08-14 21:30:00+00:00,0,0.9,0,20.05
2023-08-14 21:45:00+00:00,0,1,0,19.6
2023-08-14 22:00:00+00:00,0,1.15,0,19.25
2023-08-14 22:15:00+00:00,0,2.2,0,19
2023-08-14 22:30:00+00:00,0,1.3,0,18.8
2023-08-14 22:45:00+00:00,0,1.4,0,18.5
2023-08-14 23:00:00+00:00,0,1.5,0,18.15
2023-08-14 23:15:00+00:00,0,1.2,0,17.8
2023-08-14 23:30:00+00:00,0,1.05,0,17.65
2023-08-14 23:45:00+00:00,0,1,0,17.3
2023-08-15 00:00:00+00:00,0,1.1,0,17.15
2023-08-15 00:15:00+00:00,0,0.5,0,17.2
2023-08-15 00:30:00+00:00,0,0.6,0,17
2023-08-15 00:45:00+00:00,0,0.7,0,16.8
2023-08-15 01:00:00+00:00,0,0.95,0,16.65
2023-08-15 01:15:00+00:00,0,0.9,0,16.5
2023-08-15 01:30:00+00:00,0,0.8,0,16.35
2023-08-15 01:45:00+00:00,0,1.3,0,16.1
2023-08-15 02:00:00+00:00,0,0.9,0,16.05
2023-08-15 02:15:00+00:00,0,1.2,0,15.9
2023-08-15 02:30:00+00:00,0,0.6,0,15.8
2023-08-15 02:45:00+00:00,1,0.5,0,15.6
2023-08-15 03:00:00+00:00,1,1.1,0,15.45
2023-08-15 03:15:00+00:00,1,1.2,0,15.3
2023-08-15 03:30:00+00:00,1,1.05,0,15.2
2023-08-15 03:45:00+00:00,2,0.8,0,15.1
2023-08-15 04:00:00+00:00,6,0.65,0,15.05
2023-08-15 04:15:00+00:00,14,0.7,0,15
2023-08-15 04:30:00+00:00,37,1,0,15.15
2023-08-15 04:45:00+00:00,70,0.9,0,15.2
2023-08-15 05:00:00+00:00,106.5,1.1,0,15.65
2023-08-15 05:15:00+00:00,147,0.9,0,16.1
2023-08-15 05:30:00+00:00,190,1.25,0,16.7
2023-08-15 05:45:00+00:00,233,1.4,0,17.4
2023-08-15 06:00:00+00:00,278.5,0.5,0,18.1
2023-08-15 06:15:00+00:00,324,1,0,18.6
2023-08-15 06:30:00+00:00,369.5,1,0,19
2023-08-15 06:45:00+00:00,415,0.7,0,19.3
2023-08-15 07:00:00+00:00,460,1.2,0,20.05
2023-08-15 07:15:00+00:00,502,1.1,0,21
2023-08-15 07:30:00+00:00,545,1.3,0,21.4
2023-08-15 07:45:00+00:00,585,1.4,0,21.4
2023-08-15 08:00:00+00:00,624,1.25,0,22.55
2023-08-15 08:15:00+00:00,660,1,0,23
2023-08-15 08:30:00+00:00,692.5,1.15,0,23.2
2023-08-15 08:45:00+00:00,722,1.5,0,23
2023-08-15 09:00:00+00:00,749.5,1.35,0,23.75
2023-08-15 09:15:00+00:00,774,1.3,0,24.2
2023-08-15 09:30:00+00:00,797,1.45,0,24.65
2023-08-15 09:45:00+00:00,816,2,0,24.8
2023-08-15 10:00:00+00:00,834,2.2,0,25.05
2023-08-15 10:15:00+00:00,846,2.2,0,25.3
2023-08-15 10:30:00+00:00,857.5,2.4,0,25.65
2023-08-15 10:45:00+00:00,863,2.3,0,25.6
